2018-07-19 14:27:43.920947: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-19 14:27:44.096016: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: GeForce GTX 1080 major: 6 minor: 1 memoryClockRate(GHz): 1.7335
pciBusID: 0000:01:00.0
totalMemory: 7.92GiB freeMemory: 3.03GiB
2018-07-19 14:27:44.096046: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080, pci bus id: 0000:01:00.0, compute capability: 6.1)
train_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.train.txt
valid_file:/home/syp/zwr/txtgen/examples/long_text/yahoo_data/yahoo.valid.txt
logdir:./log_dir/bsize32.epoch70.lr_c2warm16000/
step:100 source:(1, 66) loss:128.492
step:62500 source:(1, 66) loss:77.8413
step:62600 source:(1, 48) loss:78.5843
step:62700 source:(1, 66) loss:47.341
step:62800 source:(1, 51) loss:85.9214
step:62900 source:(1, 66) loss:68.7388
step:63000 source:(1, 66) loss:73.434
step:63100 source:(1, 45) loss:83.8061
step:63200 source:(1, 33) loss:58.8329
step:63300 source:(1, 27) loss:72.2276
step:63400 source:(1, 27) loss:69.0895
step:63500 source:(1, 44) loss:67.9715
step:63600 source:(1, 66) loss:86.0776
step:63700 source:(1, 53) loss:70.1098
step:63800 source:(1, 61) loss:72.7254
step:63900 source:(1, 66) loss:75.8225
step:64000 source:(1, 66) loss:95.6526
step:64100 source:(1, 40) loss:77.1244
step:64200 source:(1, 66) loss:65.0764
step:64300 source:(1, 66) loss:71.309
step:64400 source:(1, 32) loss:91.4495
step:64500 source:(1, 66) loss:58.152
step:64600 source:(1, 46) loss:49.489
step:64700 source:(1, 57) loss:95.2533
step:64800 source:(1, 66) loss:85.3452
step:64900 source:(1, 66) loss:57.0032
step:65000 source:(1, 66) loss:62.1283
step:65100 source:(1, 66) loss:75.7336
step:65200 source:(1, 51) loss:76.7255
step:65300 source:(1, 66) loss:89.885
step:65400 source:(1, 66) loss:66.1906
step:65500 source:(1, 51) loss:64.3616
step:65600 source:(1, 66) loss:78.6565
step:65700 source:(1, 66) loss:77.7756
step:65800 source:(1, 66) loss:77.5863
step:65900 source:(1, 36) loss:84.8851
step:66000 source:(1, 57) loss:64.0842
step:66100 source:(1, 66) loss:67.0595
step:66200 source:(1, 66) loss:70.2045
step:66300 source:(1, 50) loss:62.1746
step:66400 source:(1, 66) loss:89.0167
step:66500 source:(1, 66) loss:56.8567
step:66600 source:(1, 27) loss:71.0671
step:66700 source:(1, 66) loss:87.1901
step:66800 source:(1, 66) loss:74.8284
step:66900 source:(1, 66) loss:80.5591
step:67000 source:(1, 34) loss:87.7008
step:67100 source:(1, 59) loss:72.7919
step:67200 source:(1, 32) loss:76.7904
step:67300 source:(1, 66) loss:84.4087
step:67400 source:(1, 64) loss:75.4417
step:67500 source:(1, 66) loss:95.1224
step:67600 source:(1, 66) loss:69.6287
step:67700 source:(1, 66) loss:66.2082
step:67800 source:(1, 66) loss:66.5375
step:67900 source:(1, 36) loss:78.1756
step:68000 source:(1, 66) loss:59.0044
step:68100 source:(1, 56) loss:71.2685
step:68200 source:(1, 66) loss:66.3906
step:68300 source:(1, 43) loss:95.9671
step:68400 source:(1, 39) loss:98.4647
step:68500 source:(1, 35) loss:79.8511
step:68600 source:(1, 30) loss:83.032
step:68700 source:(1, 66) loss:57.7095
step:68800 source:(1, 26) loss:55.0217
step:68900 source:(1, 66) loss:89.6936
step:69000 source:(1, 66) loss:84.6322
step:69100 source:(1, 41) loss:89.4425
step:69200 source:(1, 66) loss:80.8743
step:69300 source:(1, 62) loss:72.0554
step:69400 source:(1, 44) loss:79.4661
step:69500 source:(1, 35) loss:73.9284
step:69600 source:(1, 50) loss:86.7393
step:69700 source:(1, 66) loss:77.5141
step:69800 source:(1, 40) loss:82.3285
step:69900 source:(1, 66) loss:73.7431
step:70000 source:(1, 66) loss:77.7172
step:70100 source:(1, 36) loss:74.3139
step:70200 source:(1, 54) loss:93.709
step:70300 source:(1, 50) loss:63.2329
step:70400 source:(1, 50) loss:71.2632
step:70500 source:(1, 66) loss:70.3017
step:70600 source:(1, 66) loss:81.8983
step:70700 source:(1, 66) loss:70.1627
step:70800 source:(1, 35) loss:62.3728
step:70900 source:(1, 53) loss:78.1415
step:71000 source:(1, 36) loss:71.4365
step:71100 source:(1, 66) loss:87.3603
step:71200 source:(1, 66) loss:68.9025
step:71300 source:(1, 66) loss:61.2364
step:71400 source:(1, 66) loss:101.116
step:71500 source:(1, 66) loss:76.6445
step:71600 source:(1, 27) loss:94.6575
step:71700 source:(1, 66) loss:81.4108
step:71800 source:(1, 22) loss:68.2207
step:71900 source:(1, 66) loss:66.3057
step:72000 source:(1, 48) loss:81.3868
step:72100 source:(1, 66) loss:83.7491
step:72200 source:(1, 44) loss:75.5182
step:72300 source:(1, 30) loss:63.2128
step:72400 source:(1, 66) loss:88.8937
step:72500 source:(1, 51) loss:57.3234
step:72600 source:(1, 66) loss:79.1258
step:72700 source:(1, 66) loss:62.5514
step:72800 source:(1, 66) loss:66.6484
step:72900 source:(1, 66) loss:86.9926
step:73000 source:(1, 66) loss:74.0762
step:73100 source:(1, 66) loss:83.6697
step:73200 source:(1, 66) loss:76.1118
step:73300 source:(1, 66) loss:85.2572
step:73400 source:(1, 66) loss:83.8879
step:73500 source:(1, 66) loss:78.5315
step:73600 source:(1, 36) loss:71.9743
step:73700 source:(1, 35) loss:92.179
step:73800 source:(1, 66) loss:77.512
step:73900 source:(1, 66) loss:90.7977
step:74000 source:(1, 66) loss:73.0025
step:74100 source:(1, 58) loss:62.1389
step:74200 source:(1, 66) loss:89.8272
step:74300 source:(1, 36) loss:84.9314
step:74400 source:(1, 66) loss:64.9483
step:74500 source:(1, 66) loss:81.1775
step:74600 source:(1, 66) loss:67.9931
step:74700 source:(1, 66) loss:80.6165
step:74800 source:(1, 35) loss:75.7834
step:74900 source:(1, 66) loss:58.7295
step:75000 source:(1, 55) loss:81.5654
step:75100 source:(1, 66) loss:82.0347
step:75200 source:(1, 66) loss:88.0764
step:75300 source:(1, 66) loss:72.2187
step:75400 source:(1, 34) loss:67.7143
step:75500 source:(1, 33) loss:84.2084
step:75600 source:(1, 66) loss:75.5964
step:75700 source:(1, 22) loss:70.7507
step:75800 source:(1, 57) loss:71.6239
step:75900 source:(1, 66) loss:65.8903
step:76000 source:(1, 66) loss:73.4322
step:76100 source:(1, 54) loss:87.1604
step:76200 source:(1, 66) loss:78.6633
step:76300 source:(1, 25) loss:75.5065
step:76400 source:(1, 66) loss:71.7072
step:76500 source:(1, 35) loss:76.659
step:76600 source:(1, 66) loss:75.8747
step:76700 source:(1, 66) loss:58.5973
step:76800 source:(1, 66) loss:67.8746
step:76900 source:(1, 30) loss:80.6148
step:77000 source:(1, 25) loss:72.6376
step:77100 source:(1, 66) loss:82.4447
step:77200 source:(1, 59) loss:75.1624
step:77300 source:(1, 66) loss:68.1209
step:77400 source:(1, 44) loss:69.7147
step:77500 source:(1, 30) loss:82.3346
step:77600 source:(1, 50) loss:73.5905
step:77700 source:(1, 66) loss:62.4874
step:77800 source:(1, 36) loss:71.6055
step:77900 source:(1, 66) loss:79.8505
step:78000 source:(1, 66) loss:56.4122
step:78100 source:(1, 64) loss:65.2666
step:78200 source:(1, 23) loss:92.1609
step:78300 source:(1, 66) loss:81.8804
step:78400 source:(1, 66) loss:63.4965
step:78500 source:(1, 41) loss:84.9287
step:78600 source:(1, 66) loss:69.3703
step:78700 source:(1, 62) loss:73.1532
step:78800 source:(1, 66) loss:60.0118
step:78900 source:(1, 66) loss:77.8781
step:79000 source:(1, 59) loss:97.1918
step:79100 source:(1, 44) loss:75.2782
step:79200 source:(1, 66) loss:66.1564
step:79300 source:(1, 30) loss:64.6385
step:79400 source:(1, 59) loss:85.0637
step:79500 source:(1, 64) loss:71.3178
step:79600 source:(1, 38) loss:60.384
step:79700 source:(1, 66) loss:78.3799
step:79800 source:(1, 41) loss:77.6351
step:79900 source:(1, 49) loss:74.6111
step:80000 source:(1, 43) loss:64.9636
step:80100 source:(1, 66) loss:78.4181
step:80200 source:(1, 66) loss:57.8678
step:80300 source:(1, 34) loss:95.76
step:80400 source:(1, 35) loss:59.6256
step:80500 source:(1, 66) loss:88.1035
step:80600 source:(1, 43) loss:59.3197
step:80700 source:(1, 48) loss:81.7062
step:80800 source:(1, 66) loss:68.3586
step:80900 source:(1, 31) loss:90.0408
step:81000 source:(1, 66) loss:73.6415
step:81100 source:(1, 66) loss:75.5835
step:81200 source:(1, 24) loss:83.8584
step:81300 source:(1, 64) loss:79.2107
step:81400 source:(1, 66) loss:60.5883
step:81500 source:(1, 66) loss:65.5858
step:81600 source:(1, 63) loss:72.1139
step:81700 source:(1, 29) loss:68.0507
step:81800 source:(1, 66) loss:81.3347
step:81900 source:(1, 24) loss:75.6624
step:82000 source:(1, 39) loss:87.2682
step:82100 source:(1, 56) loss:64.3665
step:82200 source:(1, 66) loss:78.4485
step:82300 source:(1, 66) loss:79.7575
step:82400 source:(1, 23) loss:78.161
step:82500 source:(1, 66) loss:63.6329
step:82600 source:(1, 66) loss:81.1926
step:82700 source:(1, 58) loss:64.7664
step:82800 source:(1, 49) loss:85.0274
step:82900 source:(1, 27) loss:78.3023
step:83000 source:(1, 52) loss:79.4427
step:83100 source:(1, 66) loss:60.9152
step:83200 source:(1, 66) loss:72.7132
step:83300 source:(1, 36) loss:72.324
step:83400 source:(1, 66) loss:60.4251
step:83500 source:(1, 66) loss:76.1654
step:83600 source:(1, 41) loss:70.5611
step:83700 source:(1, 59) loss:67.8713
step:83800 source:(1, 66) loss:73.2516
step:83900 source:(1, 66) loss:85.6507
step:84000 source:(1, 66) loss:74.1741
step:84100 source:(1, 33) loss:70.4206
step:84200 source:(1, 66) loss:82.2392018-07-19 17:59:09.828760: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 17:59:09.828835: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 17:59:09.829329: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 17:59:09.829376: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 18:18:00.175513: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]
2018-07-19 18:18:00.175602: W tensorflow/core/framework/op_kernel.cc:1192] Out of range: End of sequence
	 [[Node: IteratorGetNext = IteratorGetNext[output_shapes=[[?], [?,?], [?,?]], output_types=[DT_INT32, DT_STRING, DT_INT64], _device="/job:localhost/replica:0/task:0/device:CPU:0"](Iterator)]]

step:84300 source:(1, 66) loss:80.5961
step:84400 source:(1, 41) loss:70.233
step:84500 source:(1, 66) loss:81.4498
step:84600 source:(1, 24) loss:87.877
step:84700 source:(1, 66) loss:81.375
step:84800 source:(1, 66) loss:87.0327
step:84900 source:(1, 66) loss:99.362
step:85000 source:(1, 66) loss:78.4519
step:85100 source:(1, 66) loss:58.3068
step:85200 source:(1, 60) loss:82.3316
step:85300 source:(1, 51) loss:80.2855
step:85400 source:(1, 42) loss:74.4093
step:85500 source:(1, 62) loss:60.7949
step:85600 source:(1, 65) loss:81.6055
step:85700 source:(1, 66) loss:80.5915
step:85800 source:(1, 66) loss:87.5657
step:85900 source:(1, 52) loss:55.6785
step:86000 source:(1, 66) loss:70.5279
step:86100 source:(1, 53) loss:74.1151
step:86200 source:(1, 66) loss:80.4267
step:86300 source:(1, 26) loss:82.0588
step:86400 source:(1, 66) loss:65.9953
step:86500 source:(1, 66) loss:67.0932
step:86600 source:(1, 40) loss:97.0782
step:86700 source:(1, 32) loss:91.4017
step:86800 source:(1, 23) loss:80.74
step:86900 source:(1, 66) loss:71.2792
step:87000 source:(1, 38) loss:81.3086
step:87100 source:(1, 66) loss:81.2965
step:87200 source:(1, 66) loss:72.6358
step:87300 source:(1, 23) loss:65.1455
step:87400 source:(1, 66) loss:73.6605
step:87500 source:(1, 66) loss:78.532
step:87600 source:(1, 66) loss:85.8207
step:87700 source:(1, 66) loss:92.2968
step:87800 source:(1, 66) loss:62.5647
step:87900 source:(1, 66) loss:66.6639
step:88000 source:(1, 30) loss:82.0331
step:88100 source:(1, 66) loss:72.9316
step:88200 source:(1, 66) loss:83.0477
step:88300 source:(1, 66) loss:58.5678
step:88400 source:(1, 59) loss:75.3777
step:88500 source:(1, 66) loss:95.9752
step:88600 source:(1, 45) loss:86.9816
step:88700 source:(1, 66) loss:61.4758
step:88800 source:(1, 66) loss:80.4225
step:88900 source:(1, 66) loss:93.0162
step:89000 source:(1, 33) loss:72.9718
step:89100 source:(1, 66) loss:58.8797
step:89200 source:(1, 44) loss:72.8752
step:89300 source:(1, 66) loss:55.5096
step:89400 source:(1, 23) loss:66.7309
step:89500 source:(1, 66) loss:73.6457
step:89600 source:(1, 66) loss:81.5365
step:89700 source:(1, 66) loss:79.4523
step:89800 source:(1, 58) loss:69.7919
step:89900 source:(1, 66) loss:90.578
step:90000 source:(1, 30) loss:74.3702
step:90100 source:(1, 66) loss:54.1562
step:90200 source:(1, 37) loss:65.457
step:90300 source:(1, 66) loss:67.7267
step:90400 source:(1, 66) loss:63.6733
step:90500 source:(1, 51) loss:78.1731
step:90600 source:(1, 46) loss:88.5502
step:90700 source:(1, 66) loss:85.9256
step:90800 source:(1, 66) loss:78.8897
step:90900 source:(1, 66) loss:58.105
step:91000 source:(1, 66) loss:76.273
step:91100 source:(1, 66) loss:52.014
step:91200 source:(1, 66) loss:62.3233
step:91300 source:(1, 38) loss:83.7724
step:91400 source:(1, 66) loss:62.5308
step:91500 source:(1, 25) loss:72.6081
step:91600 source:(1, 66) loss:77.6673
step:91700 source:(1, 66) loss:74.6879
step:91800 source:(1, 66) loss:66.9887
step:91900 source:(1, 57) loss:70.0979
step:92000 source:(1, 39) loss:84.019
step:92100 source:(1, 66) loss:60.854
step:92200 source:(1, 59) loss:90.9288
step:92300 source:(1, 66) loss:58.6074
step:92400 source:(1, 66) loss:86.0587
step:92500 source:(1, 59) loss:93.6981
step:92600 source:(1, 66) loss:69.3456
step:92700 source:(1, 66) loss:68.836
step:92800 source:(1, 32) loss:63.4852
step:92900 source:(1, 65) loss:56.2967
step:93000 source:(1, 22) loss:83.4096
step:93100 source:(1, 22) loss:83.6035
step:93200 source:(1, 66) loss:75.0325
step:93300 source:(1, 66) loss:71.5162
step:93400 source:(1, 66) loss:68.6767
step:93500 source:(1, 53) loss:90.3797
step:93600 source:(1, 35) loss:62.7693
step:93700 source:(1, 66) loss:82.1852
step:93800 source:(1, 58) loss:71.0316
step:93900 source:(1, 66) loss:89.088
step:94000 source:(1, 66) loss:81.7041
step:94100 source:(1, 59) loss:84.3744
step:94200 source:(1, 66) loss:75.8392
step:94300 source:(1, 66) loss:52.4758
step:94400 source:(1, 66) loss:78.7296
step:94500 source:(1, 48) loss:67.9575
step:94600 source:(1, 45) loss:85.3654
step:94700 source:(1, 66) loss:63.9065
step:94800 source:(1, 55) loss:77.4169
step:94900 source:(1, 66) loss:70.4718
step:95000 source:(1, 23) loss:79.5191
step:95100 source:(1, 48) loss:70.8001
step:95200 source:(1, 63) loss:73.6144
step:95300 source:(1, 35) loss:73.921
step:95400 source:(1, 66) loss:60.8891
step:95500 source:(1, 52) loss:57.6307
step:95600 source:(1, 66) loss:75.0021
step:95700 source:(1, 66) loss:69.9799
step:95800 source:(1, 29) loss:83.4619
step:95900 source:(1, 44) loss:92.639
step:96000 source:(1, 40) loss:63.5578
step:96100 source:(1, 66) loss:69.1191
step:96200 source:(1, 66) loss:74.6309
step:96300 source:(1, 55) loss:71.2579
step:96400 source:(1, 66) loss:60.4763
step:96500 source:(1, 66) loss:69.1498
step:96600 source:(1, 66) loss:69.4294
step:96700 source:(1, 66) loss:69.1325
step:96800 source:(1, 66) loss:66.9347
step:96900 source:(1, 52) loss:77.1995
step:97000 source:(1, 66) loss:92.6016
step:97100 source:(1, 66) loss:87.556
step:97200 source:(1, 66) loss:74.9795
step:97300 source:(1, 66) loss:97.0913
step:97400 source:(1, 66) loss:70.9711
step:97500 source:(1, 66) loss:78.2319
step:97600 source:(1, 39) loss:73.6346
step:97700 source:(1, 66) loss:64.0485
step:97800 source:(1, 66) loss:74.8668
step:97900 source:(1, 66) loss:61.699
step:98000 source:(1, 49) loss:76.6277
step:98100 source:(1, 30) loss:89.8319
step:98200 source:(1, 66) loss:64.6112
step:98300 source:(1, 66) loss:75.7131
step:98400 source:(1, 23) loss:87.3313
step:98500 source:(1, 27) loss:76.7
step:98600 source:(1, 32) loss:68.3455
step:98700 source:(1, 66) loss:56.2529
step:98800 source:(1, 66) loss:89.4906
step:98900 source:(1, 33) loss:60.5962
step:99000 source:(1, 24) loss:77.1947
step:99100 source:(1, 66) loss:87.5744
step:99200 source:(1, 33) loss:65.9337
step:99300 source:(1, 66) loss:98.4854
step:99400 source:(1, 27) loss:87.5405
step:99500 source:(1, 66) loss:82.6001
step:99600 source:(1, 37) loss:79.3006
step:99700 source:(1, 58) loss:60.6203
step:99800 source:(1, 22) loss:48.1347
step:99900 source:(1, 66) loss:76.3898
step:100000 source:(1, 58) loss:73.5153
epoch:0 eval_bleu:54.122304916381836
the 0 epoch, highest bleu 54.122305
step:100100 source:(1, 66) loss:89.8046
step:100200 source:(1, 66) loss:71.8968
step:100300 source:(1, 45) loss:74.575
step:100400 source:(1, 66) loss:74.5835
step:100500 source:(1, 38) loss:67.6794
step:100600 source:(1, 66) loss:74.0515
step:100700 source:(1, 25) loss:60.9984
step:100800 source:(1, 66) loss:64.8023
step:100900 source:(1, 66) loss:61.9778
step:101000 source:(1, 29) loss:57.6526
step:101100 source:(1, 66) loss:93.1881
step:101200 source:(1, 38) loss:91.415
step:101300 source:(1, 36) loss:75.7549
step:101400 source:(1, 66) loss:60.1042
step:101500 source:(1, 32) loss:73.0489
step:101600 source:(1, 52) loss:62.0801
step:101700 source:(1, 66) loss:73.7515
step:101800 source:(1, 66) loss:75.504
step:101900 source:(1, 47) loss:87.0606
step:102000 source:(1, 66) loss:71.4058
step:102100 source:(1, 40) loss:83.5361
step:102200 source:(1, 23) loss:100.833
step:102300 source:(1, 59) loss:67.9607
step:102400 source:(1, 66) loss:76.306
step:102500 source:(1, 66) loss:99.2269
step:102600 source:(1, 23) loss:49.5401
step:102700 source:(1, 27) loss:89.9298
step:102800 source:(1, 63) loss:76.2345
step:102900 source:(1, 66) loss:77.5229
step:103000 source:(1, 65) loss:65.0073
step:103100 source:(1, 28) loss:82.1335
step:103200 source:(1, 66) loss:75.7968
step:103300 source:(1, 46) loss:85.7234
step:103400 source:(1, 66) loss:82.5966
step:103500 source:(1, 66) loss:74.9872
step:103600 source:(1, 66) loss:77.8053
step:103700 source:(1, 66) loss:65.5587
step:103800 source:(1, 66) loss:81.5887
step:103900 source:(1, 33) loss:87.1566
step:104000 source:(1, 66) loss:79.7562
step:104100 source:(1, 66) loss:79.1966
step:104200 source:(1, 66) loss:67.0813
step:104300 source:(1, 66) loss:60.7643
step:104400 source:(1, 40) loss:73.9924
step:104500 source:(1, 66) loss:79.5587
step:104600 source:(1, 29) loss:74.759
step:104700 source:(1, 66) loss:97.6208
step:104800 source:(1, 36) loss:71.4468
step:104900 source:(1, 66) loss:70.2247
step:105000 source:(1, 28) loss:61.7813
step:105100 source:(1, 42) loss:66.6756
step:105200 source:(1, 66) loss:63.0904
step:105300 source:(1, 63) loss:76.3379
step:105400 source:(1, 34) loss:80.4847
step:105500 source:(1, 61) loss:77.616
step:105600 source:(1, 66) loss:66.8397
step:105700 source:(1, 66) loss:91.3039
step:105800 source:(1, 30) loss:68.3559
step:105900 source:(1, 35) loss:61.2876
step:106000 source:(1, 66) loss:78.5749
step:106100 source:(1, 66) loss:73.7032
step:106200 source:(1, 24) loss:100.581
step:106300 source:(1, 66) loss:69.7136
step:106400 source:(1, 66) loss:82.9739
step:106500 source:(1, 66) loss:73.4585
step:106600 source:(1, 66) loss:62.2718
step:106700 source:(1, 66) loss:81.0448
step:106800 source:(1, 66) loss:87.0539
step:106900 source:(1, 66) loss:71.8898
step:107000 source:(1, 61) loss:68.3186
step:107100 source:(1, 49) loss:77.0772
step:107200 source:(1, 50) loss:109.663
step:107300 source:(1, 34) loss:67.0977
step:107400 source:(1, 29) loss:68.1442
step:107500 source:(1, 22) loss:82.0832
step:107600 source:(1, 34) loss:76.4416
step:107700 source:(1, 66) loss:56.8997
step:107800 source:(1, 26) loss:78.0112
step:107900 source:(1, 51) loss:99.4948
step:108000 source:(1, 47) loss:70.4061
step:108100 source:(1, 44) loss:76.3599
step:108200 source:(1, 28) loss:86.4879
step:108300 source:(1, 66) loss:77.0881
step:108400 source:(1, 66) loss:55.6922
step:108500 source:(1, 66) loss:71.3651
step:108600 source:(1, 45) loss:56.4183
step:108700 source:(1, 66) loss:73.4661
step:108800 source:(1, 36) loss:85.4763
step:108900 source:(1, 66) loss:64.9427
step:109000 source:(1, 66) loss:88.2774
step:109100 source:(1, 66) loss:56.6627
step:109200 source:(1, 66) loss:69.3708
step:109300 source:(1, 66) loss:78.5541
step:109400 source:(1, 66) loss:83.9758
step:109500 source:(1, 41) loss:62.5532
step:109600 source:(1, 33) loss:87.0677
step:109700 source:(1, 66) loss:70.3449
step:109800 source:(1, 64) loss:71.2406
step:109900 source:(1, 66) loss:78.2272
step:110000 source:(1, 66) loss:71.6507
step:110100 source:(1, 25) loss:70.105
step:110200 source:(1, 32) loss:77.9065
step:110300 source:(1, 57) loss:71.9765
step:110400 source:(1, 66) loss:84.1641
step:110500 source:(1, 41) loss:67.8419
step:110600 source:(1, 24) loss:76.9789
step:110700 source:(1, 66) loss:85.342
step:110800 source:(1, 33) loss:73.9501
step:110900 source:(1, 29) loss:77.5381
step:111000 source:(1, 66) loss:65.1624
